PAamp,PAf20,PAf40,PAf80,PAf90,PAf95,PAr10,PAr100,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PBamp,PBf20,PBf40,PBf80,PBf90,PBf95,PBr10,PBr100,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PCamp,PCf20,PCf40,PCf80,PCf90,PCf95,PCr10,PCr100,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PDamp,PDf20,PDf40,PDf80,PDf90,PDf95,PDr10,PDr100,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PFamp,PFf20,PFf40,PFf80,PFf90,PFf95,PFr10,PFr100,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,Row,y
4.55e-06,-1.37e-05,0.0002657,9.28e-07,0.000267,0.0001967,145715,-2.3e-05,-9.05e-06,0.0003802,-1.38e-05,4.593e-05,-1.56e-05,1.569e-05,5.749e-05,3.361e-05,1.172e-07,0,0.0005137,-3.14e-05,2.541e-05,-4.06e-06,-9.81e-06,4.615e-07,2.517e-07,8.607e-05,7.779e-05,0.0001475,-2.5e-06,0.0001379,2.173e-05,-3.53e-05,-5.32e-06,5.143e-06,0.0004927,0.0007213,-1.73e-05,0.000512,0.0002533,-7.57e-06,5.653e-05,4.476e-05,-2.03e-05,1.775e-05,1.063e-06,5.349e-05,3.489e-05,3.145e-05,-1.91e-05,2.24e-05,1.082e-05,0.0006818,-2.56e-05,-5.95e-06,2.295e-05,0.0001419,0.0002012,7.709e-06,0.0003406,3.273e-05,3.577e-07,8.637e-06,0.0006065,-2.24e-05,2.89e-07,5.441e-05,0.0001861,9.282e-05,4.269e-05,2.43e-06,1.394e-05,7.089e-05,0.0001275,0.0002207,1.496e-05,3.878e-05,0.0001721,0.0007184,6.884e-05,-9.62e-06,2.754e-05,-2.84e-05,0.000153,7.271e-06,-8.3e-06,0.0001812,0.0
7.438e-06,-1.19e-05,0.0002584,3.601e-06,0.0002445,0.0001947,39347,-2.25e-05,-9.03e-06,0.0003602,-1.35e-05,4.865e-05,-1.57e-05,1.168e-05,5.305e-05,3.548e-05,-5.15e-06,0,0.0005014,-3.1e-05,1.989e-05,-5.82e-06,-1.07e-05,4.646e-07,2.651e-07,8.655e-05,7.188e-05,0.0001116,-7.08e-08,6.415e-05,1.816e-05,-3.49e-05,-5.53e-06,4.461e-06,0.0004841,0.0007121,-1.69e-05,0.0004873,0.0002556,-1.27e-05,5.081e-05,3.849e-05,-1.98e-05,2.079e-05,1.112e-06,4.233e-05,2.861e-05,3.285e-05,-1.75e-05,2.24e-05,8.436e-06,0.0006977,-2.51e-05,-3.74e-06,2.45e-05,0.0001268,0.0002091,3.03e-06,0.0003018,2.616e-05,3.901e-07,1.173e-05,0.0005833,-2.14e-05,2.867e-07,5.541e-05,0.0001794,8.677e-05,4.238e-05,-1.03e-07,1.706e-05,7.5e-05,0.0001332,0.0002063,1.61e-05,4.211e-05,0.0001779,0.0007003,6.416e-05,-7.59e-06,3.006e-05,-2.79e-05,0.0001301,8.107e-06,-8.67e-06,0.000166,0.0
3.101e-05,2.169e-06,0.0001919,2.38e-05,0.0003702,0.0003149,128359,5.803e-05,0.0001139,0.0004999,9.301e-05,0.0001725,5.618e-05,4.938e-06,3.51e-05,0.0001307,-6.54e-06,0,0.0006499,3.155e-05,1.228e-05,7.539e-05,6.585e-05,3.421e-07,2.868e-07,6.521e-05,4.745e-05,0.0002211,1.786e-05,0.0002243,0.0002324,2.205e-05,0.0001305,0.0001755,0.0003292,0.000924,7.872e-05,0.0004763,0.0001643,-1.18e-05,0.0001553,2.666e-05,6.737e-05,6.429e-05,2.051e-07,0.0003215,1.946e-05,1.939e-05,-3.71e-06,0.0001132,9.998e-05,0.0005383,4.975e-05,1.257e-05,1.333e-05,9.718e-05,0.0001402,-1.12e-06,0.0008431,0.0002623,1.846e-07,4.024e-05,0.0007893,4.183e-05,3.75e-07,3.783e-05,0.0001235,5.732e-05,2.735e-05,8.674e-05,5.335e-05,5.436e-05,8.198e-05,0.0001442,8.372e-06,0.0001459,0.0001251,0.0007412,0.0001877,7.45e-06,9.798e-05,4.111e-05,0.0005842,4.083e-06,-4.49e-06,0.000273,-41.01
2.2e-05,-6.22e-06,0.0002187,1.47e-05,0.0003914,0.0003247,33273,5.588e-05,0.0001163,0.0005167,9.358e-05,0.0001804,5.374e-05,6.832e-06,3.637e-05,0.0001351,-3.96e-06,0,0.0006502,2.79e-05,1.294e-05,7.685e-05,6.568e-05,4.633e-07,2.865e-07,5.635e-05,4.79e-05,0.0002447,8.651e-06,0.0002313,0.0002324,1.812e-05,0.0001334,0.0001711,0.000358,0.0009872,7.862e-05,0.0005014,0.0001565,-9.36e-06,0.0001569,2.73e-05,6.631e-05,6.006e-05,2.444e-07,0.0003274,1.972e-05,1.727e-05,-1.16e-05,0.0001167,0.0001025,0.0005661,4.664e-05,3.439e-06,1.206e-05,8.394e-05,0.0001296,1.226e-06,0.0008826,0.0002721,2.363e-07,3.187e-05,0.0008132,4.199e-05,4.494e-07,3.316e-05,0.0001215,5.792e-05,2.389e-05,8.904e-05,4.699e-05,4.673e-05,8.234e-05,0.0001592,7.773e-06,0.0001495,0.000114,0.0007658,0.0001761,-1.39e-06,9.594e-05,3.711e-05,0.0006004,3.909e-06,-4.64e-06,0.0002912,-36.116
5.952e-08,-2.34e-05,0.0002877,-6.23e-06,0.0003762,0.000326,117746,9.198e-06,6.008e-05,0.0004512,4.054e-05,0.0001446,3.239e-05,1.808e-05,5.347e-05,0.0001141,5.107e-06,0,0.000673,-9.74e-06,2.487e-05,5.247e-05,4.223e-05,6.295e-07,2.72e-07,6.467e-05,7.158e-05,0.000202,-1.12e-05,0.0001942,0.0001915,-1.67e-05,7.806e-05,0.0001196,0.0004532,0.0009395,2.717e-05,0.0005615,0.0002252,-2.63e-06,0.0001404,4.18e-05,1.692e-05,3.253e-05,2.843e-07,0.000287,3.261e-05,2.236e-05,-2.79e-05,9.769e-05,7.823e-05,0.000664,2.581e-06,-1.55e-05,1.643e-05,0.0001084,0.0001764,1.169e-05,0.0008679,0.0002251,2.256e-07,8.587e-06,0.0007243,1.467e-05,3.496e-07,3.808e-05,0.000195,8.653e-05,2.92e-05,6.6e-05,2.167e-05,5.149e-05,0.0001204,0.0002259,1.096e-05,0.0001188,0.0001476,0.0008152,0.0001678,-1.95e-05,6.768e-05,-3.54e-06,0.0005767,5.62e-06,-6.64e-06,0.000285,-24.077
3.79e-05,9.061e-06,0.0001968,3.077e-05,0.0003876,0.0003244,70719,6.458e-05,0.0001201,0.0005083,9.964e-05,0.0001774,5.994e-05,1.129e-05,4.19e-05,0.0001336,-9e-07,0,0.0006695,3.853e-05,1.812e-05,7.924e-05,6.874e-05,3.028e-07,2.678e-07,6.44e-05,5.373e-05,0.0002413,2.478e-05,0.0002297,0.0002379,2.788e-05,0.0001385,0.0001797,0.0003304,0.0009179,8.575e-05,0.0004775,0.0001634,-6.52e-06,0.0001558,3.27e-05,7.431e-05,7.094e-05,1.861e-07,0.0003247,2.523e-05,1.975e-05,2.946e-06,0.0001186,0.0001012,0.0005329,5.578e-05,1.933e-05,1.363e-05,9.172e-05,0.0001389,4.894e-06,0.0008653,0.0002664,1.718e-07,4.664e-05,0.000801,4.617e-05,3.633e-07,3.826e-05,0.0001216,6.271e-05,2.75e-05,9.017e-05,6.098e-05,5.332e-05,8.532e-05,0.0001442,8.54e-06,0.0001519,0.000124,0.0007484,0.0001735,1.42e-05,9.732e-05,4.692e-05,0.0005927,4.147e-06,-4.56e-06,0.000298,-41.01
1.158e-05,-1.04e-05,0.0002457,6.935e-06,0.0002564,0.0002037,78444,-1.87e-05,-4.68e-06,0.0004163,-9.06e-06,0.000137,-1.31e-05,9.248e-06,5.19e-05,4.014e-05,-4.26e-06,0,0.000479,-2.86e-05,1.71e-05,-5.23e-07,-6.48e-06,3.409e-07,2.314e-07,9.064e-05,6.871e-05,9.557e-05,2.661e-06,0.0001981,1.523e-05,-3.33e-05,-1.59e-06,5.979e-06,0.0004707,0.0007217,-1.25e-05,0.000465,0.0002591,-1.17e-05,5.45e-05,4.021e-05,-1.57e-05,2.823e-05,9.451e-07,2.59e-05,2.692e-05,3.614e-05,-1.65e-05,2.37e-05,1.208e-05,0.0007002,-2.18e-05,-1.45e-06,2.638e-05,0.0001131,0.00021,2.31e-06,0.0002247,1.934e-05,3.401e-07,1.687e-05,0.0006354,-2.15e-05,2.227e-07,5.839e-05,0.0001575,8.054e-05,4.494e-05,5.154e-06,2.353e-05,7.629e-05,0.0001147,0.000202,1.731e-05,6.035e-05,0.0001894,0.0006857,7.195e-05,-5.71e-06,4.037e-05,-2.5e-05,9.481e-05,8.629e-06,-8.56e-06,0.0001627,0.0
8.227e-06,-1.32e-05,0.0002407,3.973e-06,0.0002338,0.0001816,215734,-2.04e-05,-6.62e-06,0.0003827,-1.09e-05,6.47e-05,-1.59e-05,7.559e-06,5.113e-05,3.276e-05,-6.99e-06,0,0.0004592,-3.01e-05,1.612e-05,-6.35e-06,-1.1e-05,3.382e-07,2.217e-07,9.079e-05,6.836e-05,9.698e-05,-3.11e-08,0.0001512,1.349e-05,-3.45e-05,-3.53e-06,4.18e-06,0.0004574,0.0006512,-1.43e-05,0.0004551,0.0002502,-1.38e-05,6.057e-05,3.688e-05,-1.75e-05,2.398e-05,9.256e-07,2.475e-05,2.542e-05,3.304e-05,-1.94e-05,1.543e-05,5.978e-06,0.0006466,-2.34e-05,-4.17e-06,2.467e-05,0.0001225,0.0002037,4.217e-09,0.0002258,1.774e-05,3.43e-07,1.314e-05,0.0005849,-2.29e-05,2.166e-07,5.593e-05,0.0001692,8.45e-05,4.26e-05,-6.51e-07,1.939e-05,7.44e-05,0.0001065,0.0001928,1.612e-05,5.149e-05,0.000174,0.0006446,7.056e-05,-8.47e-06,3.618e-05,-2.65e-05,9.207e-05,8.389e-06,-8.35e-06,0.0001375,0.0
2.444e-06,-2.2e-05,0.000312,-3.87e-06,0.0003925,0.0003146,109300,-2.82e-06,3.371e-05,0.0004871,1.962e-05,0.0001429,2.86e-05,1.864e-05,5.945e-05,0.0001273,3.186e-06,0,0.0007015,-1.75e-05,2.68e-05,5.295e-05,4.009e-05,7.756e-07,2.26e-07,7.143e-05,7.864e-05,0.0002157,-9.13e-06,0.0001941,0.0001477,-2.32e-05,4.703e-05,8.137e-05,0.000483,0.0010409,9.865e-06,0.0006045,0.0002363,-5.27e-06,0.0001531,4.623e-05,2.769e-06,3.534e-05,4.308e-07,0.0002456,3.622e-05,2.502e-05,-2.7e-05,9.867e-05,8.036e-05,0.0007187,-7.86e-06,-1.36e-05,1.803e-05,0.0001069,0.0001849,1.054e-05,0.000839,0.0001804,1.91e-07,1.104e-05,0.0007897,1.708e-05,1.917e-07,4.381e-05,0.0002079,9.895e-05,3.3e-05,6.936e-05,2.42e-05,5.883e-05,0.0001485,0.0002465,1.168e-05,0.0001157,0.0001571,0.0009183,0.0001833,-1.78e-05,6.857e-05,-1.27e-05,0.0005455,5.828e-06,-6.91e-06,0.0002609,-19.7
3.101e-06,-1.45e-05,0.0002585,-3.28e-07,0.0002866,0.0002391,51707,-2.18e-05,-7.73e-06,0.0002867,-1.25e-05,4.011e-05,6.911e-07,1.212e-05,4.677e-05,6.091e-05,-1.11e-06,0,0.0005377,-3.02e-05,1.905e-05,1.956e-05,1.053e-05,6.3e-07,2.904e-07,7.957e-05,6.822e-05,0.0001682,-3.6e-06,5.137e-05,2.313e-05,-3.4e-05,-4.02e-06,6.634e-06,0.0004718,0.0007668,-1.61e-05,0.0004763,0.0002503,-8.66e-06,8.891e-05,3.457e-05,-1.91e-05,1.514e-05,1.1e-06,6.271e-05,2.62e-05,2.727e-05,-1.98e-05,4.93e-05,3.975e-05,0.0006949,-2.45e-05,-6.91e-06,2.017e-05,0.0001146,0.0001961,5.604e-06,0.0003668,3.64e-05,3.767e-07,6.927e-06,0.0004872,-1.04e-05,3.115e-07,4.82e-05,0.00018,7.807e-05,3.619e-05,2.904e-05,1.173e-05,6.442e-05,0.0001154,0.0002058,1.353e-05,3.45e-05,0.0001725,0.0006931,0.0001131,-1.04e-05,2.423e-05,-2.72e-05,0.0001741,6.743e-06,-7.92e-06,0.0002004,-9.988
1.095e-05,-1.1e-05,0.0002458,6.473e-06,0.0002281,0.0001929,54563,-2e-05,-6.13e-06,0.0003961,-1.05e-05,7.11e-05,-1.6e-05,8.743e-06,5.335e-05,3.902e-05,-4.67e-06,0,0.0004733,-2.97e-05,1.71e-05,-6.44e-06,-1.11e-05,3.437e-07,2.273e-07,8.822e-05,7.067e-05,8.687e-05,2.276e-06,0.0001734,1.393e-05,-3.42e-05,-3e-06,5.274e-06,0.0004728,0.0007046,-1.39e-05,0.0004577,0.0002598,-1.23e-05,5.809e-05,3.945e-05,-1.7e-05,2.753e-05,9.416e-07,2.533e-05,2.746e-05,3.237e-05,-1.7e-05,1.498e-05,5.161e-06,0.0006902,-2.3e-05,-1.92e-06,2.418e-05,0.0001236,0.000209,1.76e-06,0.0002347,1.823e-05,3.506e-07,1.61e-05,0.0005863,-2.26e-05,2.236e-07,5.57e-05,0.0001601,8.127e-05,4.216e-05,-1.17e-06,2.275e-05,7.526e-05,0.000134,0.0002004,1.581e-05,5.534e-05,0.0001826,0.0006564,6.79e-05,-6.28e-06,3.967e-05,-2.62e-05,9.354e-05,8.303e-06,-8.5e-06,0.0001506,0.0
1.064e-05,-1.09e-05,0.0002541,6.098e-06,0.0002401,0.0001996,163822,-1.85e-05,-4.71e-06,0.0003893,-9.04e-06,6.828e-05,-1.26e-05,1.245e-05,5.638e-05,4.054e-05,-9.49e-08,0,0.0004745,-2.82e-05,2.063e-05,-3.35e-06,-8.03e-06,3.762e-07,2.444e-07,8.805e-05,7.17e-05,0.0001215,1.933e-06,0.000157,1.62e-05,-3.27e-05,-1.6e-06,6.397e-06,0.0004845,0.0006662,-1.24e-05,0.0004823,0.0002564,-6.99e-06,5.741e-05,4.116e-05,-1.55e-05,2.711e-05,1.003e-06,2.805e-05,3.022e-05,3.434e-05,-1.7e-05,2.672e-05,9.47e-06,0.00068,-2.15e-05,-2.08e-06,2.596e-05,0.0001295,0.0002166,5.82e-06,0.0002354,2.072e-05,3.615e-07,1.586e-05,0.000582,-1.8e-05,2.367e-07,5.909e-05,0.0001778,8.342e-05,4.539e-05,2.031e-06,2.239e-05,7.6e-05,0.0001399,0.0002093,1.604e-05,5.442e-05,0.0001807,0.0006648,6.778e-05,-6.23e-06,3.919e-05,-2.47e-05,9.495e-05,8.225e-06,-8.02e-06,0.0001704,0.0
-8.21e-06,-2.89e-05,0.0002932,-1.33e-05,0.0003754,0.0003189,64356,-8.08e-06,2.708e-05,0.0003977,1.258e-05,0.0001104,2.133e-05,1.434e-05,5.374e-05,0.0001026,2.405e-07,0,0.0006747,-2.2e-05,2.209e-05,4.378e-05,3.246e-05,5.446e-07,2.216e-07,7.157e-05,7.249e-05,0.0002035,-1.76e-05,0.000153,0.0001377,-2.75e-05,3.93e-05,8.916e-05,0.0004592,0.0010247,3.919e-06,0.0005698,0.0002322,-8e-06,0.0001275,3.987e-05,-2.82e-06,1.927e-05,3.011e-07,0.0002301,3.009e-05,2.399e-05,-3.34e-05,8.357e-05,6.921e-05,0.0006879,-1.27e-05,-2.14e-05,1.764e-05,9.876e-05,0.0001796,7.237e-06,0.0007875,0.0001681,2.265e-07,-1.14e-06,0.0006605,6.93e-06,2.298e-07,4.002e-05,0.0001945,9.064e-05,3.086e-05,5.674e-05,9.905e-06,5.579e-05,0.0001355,0.0002287,1.169e-05,8.914e-05,0.0001538,0.0008613,0.0001493,-2.51e-05,4.836e-05,-1.73e-05,0.0005058,5.993e-06,-7.35e-06,0.0002871,-21.034
2.031e-05,-7.71e-06,0.0002085,1.303e-05,0.0003691,0.0003059,74927,5.593e-05,0.0001154,0.000484,9.292e-05,0.0001682,5.259e-05,5.586e-06,3.189e-05,0.0001352,-4.03e-06,0,0.0006468,2.671e-05,1.104e-05,7.661e-05,6.436e-05,3.939e-07,2.438e-07,5.038e-05,4.258e-05,0.0002377,7.133e-06,0.0002167,0.0002243,1.586e-05,0.0001325,0.0001937,0.0003288,0.0009473,7.851e-05,0.0004636,0.0001455,-9.48e-06,0.0001547,2.386e-05,6.653e-05,5.537e-05,1.939e-07,0.0003105,1.714e-05,1.628e-05,-1.32e-05,0.0001152,9.908e-05,0.0005338,4.645e-05,2.051e-06,1.17e-05,7.134e-05,0.0001201,6.871e-07,0.000857,0.0002598,1.875e-07,2.967e-05,0.0008133,4.244e-05,3.856e-07,2.976e-05,0.0001103,5.046e-05,2.202e-05,8.634e-05,4.406e-05,4.161e-05,7.134e-05,0.000144,7.734e-06,0.0001403,0.0001054,0.0007469,0.000185,-2.81e-06,9.454e-05,3.632e-05,0.0005715,3.947e-06,-4.84e-06,0.0002798,-36.116
3.514e-05,6.846e-06,0.0002083,2.792e-05,0.0003867,0.0003249,34033,6.105e-05,0.0001139,0.0005158,9.484e-05,0.0001812,5.856e-05,1.122e-05,4.418e-05,0.000134,-1.3e-06,0,0.0006757,3.56e-05,1.827e-05,8.119e-05,7.074e-05,4.571e-07,3.696e-07,6.776e-05,5.677e-05,0.0002155,2.194e-05,0.0002301,0.0002367,2.616e-05,0.0001289,0.0001683,0.0003497,0.0009734,8.156e-05,0.0005043,0.0001742,-6.95e-06,0.0001587,3.409e-05,7.044e-05,6.882e-05,2.682e-07,0.0003274,2.579e-05,2.079e-05,8.767e-07,0.0001189,0.0001031,0.000565,5.228e-05,1.673e-05,1.41e-05,9.953e-05,0.0001486,4.666e-06,0.0008932,0.0002716,2.523e-07,4.453e-05,0.0008116,4.734e-05,4.43e-07,4.065e-05,0.0001348,6.745e-05,2.933e-05,9.157e-05,5.796e-05,5.656e-05,9.473e-05,0.0001572,8.75e-06,0.0001551,0.0001317,0.000784,0.0001794,1.183e-05,0.0001099,4.397e-05,0.0006037,4.213e-06,-4.61e-06,0.0002823,-41.01
